Date,AvgTone,GoldsteinScale,NumEvents
2020-05-28,-1.7303293095702437,12.774921630094044,1595
2020-05-29,-1.7832981080794228,11.047058823529412,1530
2020-05-30,-2.05213460400236,12.027533039647578,908
2020-05-31,-2.4063870991635024,15.35138387484958,831
2020-06-01,-2.4020272201903916,11.840458015267176,1310
2020-06-02,-2.031650084986691,12.298631766805473,1681
2020-06-03,0.0,0.0,0
2020-06-04,-2.3080095842218977,14.56513530522341,1589
2020-06-05,-2.3460842576207726,13.98336532309661,1563
2020-06-06,-2.404648326843609,12.234338747099768,862
2020-06-07,-2.345434758929219,13.798726114649682,785
2020-06-08,-2.026555917965173,18.842493847415916,1219
2020-06-09,0.0,0.0,0
2020-06-10,-2.163035494369225,15.692175899486008,1751
2020-06-11,-2.1031149131884797,13.87396449704142,1690
2020-06-12,-1.986612192511381,10.723611111111111,1440
2020-06-13,-2.0141990099513336,12.575326215895611,843
2020-06-14,-1.9528438553691558,13.315068493150685,803
2020-06-15,-1.9812210928511629,13.861000794281175,1259
2020-06-16,-1.8416245770990438,14.267241379310345,1508
2020-06-17,-1.7172536092156825,15.21377517868746,1539
2020-06-18,-1.7677529928318345,16.093645484949832,1495
2020-06-19,-1.7493253847239598,12.397952218430033,1465
2020-06-20,-1.9161575082010882,11.897114178168131,797
2020-06-21,-2.1219177687436157,19.976038338658146,626
2020-06-22,-1.8435837875827754,10.997050147492626,1356
2020-06-23,-1.8447078590471446,13.276785714285714,1680
2020-06-24,-1.6955101040846068,11.805538832028898,1661
2020-06-25,-1.5197957004920841,14.181511470985155,1482
2020-06-26,-1.753567444575996,13.36211901306241,1378
2020-06-27,-1.7739635962496285,14.595615103532278,821
2020-06-28,-2.1126634833791615,17.802325581395348,774
2020-06-29,-2.1644006843705914,16.967105263157894,1368
2020-06-30,-1.9213063870219549,14.234082397003744,1602
2020-07-01,-1.7715809204812905,21.291853752405387,1559
2020-07-02,-1.9081724888663578,14.585908529048208,1618
2020-07-03,-1.9997439422905752,14.455098934550989,1314
2020-07-04,-2.194735343954272,20.121715076071922,723
2020-07-05,-1.9671272930449977,18.47549668874172,755
2020-07-06,-1.7990166320498995,11.406173842404549,1231
2020-07-07,-1.8580458078222681,13.142015706806284,1528
2020-07-08,-1.8336289081926815,13.530077427039904,1679
2020-07-09,-1.781748370812293,14.52901934623082,1499
2020-07-10,-2.0159238421469126,20.43610108303249,1385
2020-07-11,-2.1568623097011987,12.256224066390041,964
2020-07-12,-1.8776784961730435,14.910891089108912,808
2020-07-13,-1.9912797357930818,14.12937595129376,1314
2020-07-14,-1.9426330902426983,14.859413202933986,1636
2020-07-15,-1.9174055888998542,16.009386733416772,1598
2020-07-16,-1.6121786191626288,13.346129238643634,1563
2020-07-17,-1.827137191898205,11.325259515570934,1445
2020-07-18,-2.029563663330366,12.208240534521158,898
2020-07-19,-2.0586320085860783,13.406991260923846,801
2020-07-20,0.0,0.0,0
2020-07-21,-1.7349673245081978,12.87986798679868,1515
2020-07-22,-1.8690744370960162,13.349723417332514,1627
2020-07-23,-2.0772711050989843,11.51128818061089,1506
2020-07-24,-1.8111141592840931,12.588813303099018,1323
2020-07-25,-1.9610044381069138,15.786155747836835,809
2020-07-26,-1.4939357191252736,16.521994134897362,682
2020-07-27,-1.8577528758289956,11.635350318471337,1256
2020-07-28,-1.7266737384378759,12.682137834036569,1422
2020-07-29,-1.8566641012263625,12.25426039536469,1467
2020-07-30,-1.882920377675861,12.383084577114428,1407
2020-07-31,-1.780134750509233,14.087732342007435,1345
2020-08-01,-1.9133780756248762,27.724358974358974,780
2020-08-02,-1.7614456366123923,15.915451895043732,686
2020-08-03,0.0,0.0,0
2020-08-04,-1.749856087593033,15.794301598332176,1439
2020-08-05,-1.6882440107398742,16.000667111407605,1499
2020-08-06,-1.945011907248354,14.98843537414966,1470
2020-08-07,-1.7416753912076568,13.132311977715878,1436
2020-08-08,-2.20528119019603,13.597139451728248,839
2020-08-09,-2.1702664654106023,14.71700680272109,735
2020-08-10,-1.8788687887837696,15.738582677165354,1270
2020-08-11,-1.706243327438112,15.469716494845361,1552
2020-08-12,-1.6104133135867214,12.721628838451268,1498
2020-08-13,-1.5740947254766329,14.90987408880053,1509
2020-08-14,-1.7486561306205812,17.598625429553266,1455
2020-08-15,-1.7227726006952127,17.398296059637914,939
2020-08-16,-1.5132982176382472,14.07940161104718,869
2020-08-17,-1.8915743532966303,13.02258566978193,1284
2020-08-18,-1.4359331802551658,16.712693498452012,1615
2020-08-19,-1.4020102041766898,15.003414911781446,1757
2020-08-20,-1.5785727380612897,15.641604010025063,1596
2020-08-21,-2.03104991455514,15.87126600284495,1406
2020-08-22,-1.9769612255883293,19.201560468140443,769
2020-08-23,-1.7545366057109408,13.965925925925927,675
2020-08-24,-1.471852889073283,10.774471417384495,1277
2020-08-25,-1.6924437086660866,13.026002971768202,1346
2020-08-26,-1.4652987968365445,11.854092526690392,1405
2020-08-27,0.0,0.0,0
2020-08-28,0.0,0.0,0
2020-08-29,-2.112387946929188,14.16551724137931,870
2020-08-30,-2.5599705743466994,14.94951923076923,832
2020-08-31,-1.8775214206001138,18.461342395921836,1177
2020-09-01,-1.8393534655487154,14.303180212014134,1415
2020-09-02,-1.7823897226508145,14.033419023136247,1556
2020-09-03,-1.6395797037054127,14.417055296469021,1501
2020-09-04,-1.7025994072526804,13.219431592861865,1513
2020-09-05,-1.5856572733488405,14.374434389140271,884
2020-09-06,-2.4501461416032453,13.399390243902438,656
2020-09-07,-2.197466116849675,16.64385026737968,935
2020-09-08,0.0,0.0,0
2020-09-09,-1.6529643881321283,12.051702395964691,1586
2020-09-10,-1.8023017169654065,12.9814696485623,1565
2020-09-11,-2.035366590005365,15.864993215739485,1474
2020-09-12,-1.9422524560804526,13.355648535564853,956
2020-09-13,-2.042289711003768,13.826466916354557,801
2020-09-14,-1.9705067618211354,18.40477815699659,1465
2020-09-15,-1.7230245921007397,11.698529411764707,1496
2020-09-16,-1.7723391752530318,14.835880398671096,1505
2020-09-17,-1.66461852949506,12.593457943925234,1498
2020-09-18,-1.5025226168424475,12.897418927862343,1511
2020-09-19,-1.4288701438327134,19.510971786833856,957
2020-09-20,-1.487228905947787,16.170289855072465,828
2020-09-21,-1.5209350623720206,15.0,1402
2020-09-22,-1.2831423919951561,12.097402597402597,1540
2020-09-23,-1.3966599061209586,12.371786833855799,1595
2020-09-24,-1.479172791299702,12.678635547576302,1671
2020-09-25,0.0,0.0,0
2020-09-26,-1.8604163430970155,13.697761194029852,804
2020-09-27,-1.8320039143625977,14.271910112359551,890
2020-09-28,-1.8898884742656847,12.895931142410015,1278
2020-09-29,-1.7298343480918945,11.261976047904191,1336
2020-09-30,-2.0284173950572626,14.78150036416606,1373
2020-10-01,-1.9455495375826333,14.477460317460318,1575
2020-10-02,-1.7309124246858247,12.947901591895803,1382
2020-10-03,-1.8369996254130276,13.107344632768362,708
2020-10-04,-1.621634721626882,12.894812680115274,694
2020-10-05,-1.598440768587957,10.820261437908497,1224
2020-10-06,-1.367193902452862,12.846431146359048,1387
2020-10-07,-1.5357789109341902,12.609494640122511,1306
2020-10-08,-1.881253988018981,13.18201438848921,1390
2020-10-09,-1.9083432944023946,11.332692307692307,1040
2020-10-10,-1.6582307939686483,12.12700228832952,874
2020-10-11,-1.827066583671709,13.38566131025958,809
2020-10-12,-1.6982127285857032,11.727184466019418,1030
2020-10-13,-1.4950524986891336,11.387480190174326,1262
2020-10-14,-1.3566342633554844,12.11319534282018,1546
2020-10-15,-1.4673655426937147,12.402700555996823,1259
2020-10-16,-1.7239073308360116,11.601769911504425,565
2020-10-17,-1.909501484849032,18.5902004454343,898
2020-10-18,-1.6469771586000803,14.660044150110375,906
2020-10-19,-1.3034100815081466,12.390638297872341,1175
2020-10-20,-1.250583906457797,13.547054322876818,1307
2020-10-21,-1.4159344737932134,13.076619273301738,1266
2020-10-22,-1.5540734297537249,12.459854014598541,1233
2020-10-23,-1.7568279123435768,10.012596899224807,1032
2020-10-24,-1.5434690054109472,9.462205700123915,807
2020-10-25,-1.238664478762774,11.2876254180602,897
2020-10-26,-1.3988034601135257,16.33034987794955,1229
2020-10-27,-1.3674395386987368,14.106655974338413,1247
2020-10-28,-1.5028736531884088,13.384246575342466,1460
2020-10-29,-1.5835067335802993,11.37794533459001,1061
2020-10-30,-1.3124000200933434,8.51421188630491,774
2020-10-31,-1.4066840164526435,8.128249566724437,577
2020-11-01,-1.3353124497402449,9.468354430379748,790
2020-11-02,-1.361632588839672,14.652674339878132,1477
2020-11-03,-1.3365539529849289,19.603718768158046,1721
2020-11-04,-0.9018491618916656,14.787328640237124,2699
2020-11-05,-1.0715195166342057,9.942857142857143,1330
2020-11-06,-1.5462318500712795,8.021176470588236,425
2020-11-07,-1.2514164830104515,9.705234159779614,363
2020-11-08,-1.0331468794810135,13.765100671140939,447
2020-11-09,-1.2987871212491504,12.90259067357513,965
2020-11-10,-1.468649792004085,8.664036076662908,887
2020-11-11,-1.5100056194098572,9.402964959568733,742
2020-11-12,-1.7006615743268052,8.270408163265307,784
2020-11-13,-1.7163385319798024,10.734234234234235,222
2020-11-14,-2.268370545179472,8.195454545454545,220
2020-11-15,-1.6296968357165733,6.498154981549815,271
2020-11-16,-1.691170578188148,10.991364421416234,579
2020-11-17,-1.5085792725133034,9.31378763866878,631
2020-11-18,-1.6831463866573926,11.996902106567534,1614
2020-11-19,-1.6617608538550144,13.483174603174604,1575
2020-11-20,-1.6772927933742865,12.890344827586206,1450
2020-11-21,-1.4063420619388074,17.15986769570011,907
2020-11-22,-1.7458900499524868,12.013774104683195,726
2020-11-23,-1.3951846254299345,13.93445243804956,1251
2020-11-24,-1.4089801335232897,14.33744557329463,1378
2020-11-25,-1.47041475418872,12.543417366946779,1428
2020-11-26,-1.866615214847482,10.453333333333333,1050
2020-11-27,-1.3981270008210982,11.976434426229508,976
2020-11-28,-1.6868963898996567,14.425320056899004,703
2020-11-29,-1.8090712701899332,15.82701062215478,659
2020-11-30,-1.6762013676040313,11.092980856882406,1097
2020-12-01,-1.348592860447696,13.556868537666174,1354
2020-12-02,-1.2954768694675882,11.972972972972974,1443
2020-12-03,-1.3041647936223273,12.497206703910615,1432
2020-12-04,-1.5578080841863098,11.704753961634696,1199
2020-12-05,-1.502524142383347,12.233862433862434,945
2020-12-06,-1.2563081531074092,15.990716180371352,754
2020-12-07,-1.123635410909495,16.213584288052374,1222
2020-12-08,-1.2770774812224754,14.577522004062288,1477
2020-12-09,-1.2870665646664916,17.100069492703266,1439
2020-12-10,-1.3527912720197965,14.055087987758226,1307
2020-12-11,-1.2853722299576795,14.557515878616796,1417
2020-12-12,-1.5113828086885583,14.67713004484305,892
2020-12-13,-1.3571760684043441,16.555415617128464,794
2020-12-14,-0.9917335808526477,23.016764459346184,2386
2020-12-15,-0.8845618712023263,21.01779661016949,2360
2020-12-16,-1.3432374769879736,13.024407252440724,1434
2020-12-17,-1.4016674654115344,11.70569366479551,1247
2020-12-18,0.0,0.0,0
2020-12-19,-1.750138444537603,20.629175946547885,898
2020-12-20,-1.9006756412063113,12.84660766961652,678
2020-12-21,-1.6806923494629695,11.832329317269076,996
2020-12-22,-1.8716405436677157,13.257907542579076,1233
2020-12-23,-1.757113932081153,13.522181146025877,1082
2020-12-24,-1.8128091138527722,12.359857482185273,842
2020-12-25,-1.0837281455153545,17.780701754385966,456
2020-12-26,-2.259647036234695,14.749455337690632,459
2020-12-27,-2.1058146948760093,14.166994106090373,509
2020-12-28,-1.9020664809513121,16.572602739726026,730
2020-12-29,-1.6431347066445994,10.893922651933702,905
2020-12-30,-1.5313641037974006,12.529471544715447,984
2020-12-31,-1.9791189463509413,13.733186328555679,907
2021-01-01,-2.0192057097276925,14.522267206477732,741
2021-01-02,-1.8152684700151203,14.565587734241909,587
2021-01-03,-1.6687871826215273,18.20327868852459,610
2021-01-04,-2.0696411015390797,15.347195357833655,1034
2021-01-05,-1.6257991889589598,14.336147352264007,1303
2021-01-06,-1.9799961339674015,21.033760972316003,1481
2021-01-07,-1.78510675639553,14.987636363636364,1375
2021-01-08,-1.89190256920518,13.668106551475882,1389
2021-01-09,-2.4896572283472187,18.86472819216182,791
2021-01-10,-2.818653036670764,18.681887366818874,657
2021-01-11,-2.1972000192332186,12.638240574506284,1114
2021-01-12,-1.8966925197957325,15.22149302707137,1219
2021-01-13,-2.415704677846349,12.754085603112841,1285
2021-01-14,-2.374262123693575,13.031551270815074,1141
2021-01-15,-1.9297480627945474,13.691906005221933,1149
2021-01-16,-2.0757233390536047,14.340643274853802,684
2021-01-17,-1.7208949099445732,15.735395189003436,582
2021-01-18,-1.6293552213227276,11.901833872707659,927
2021-01-19,-1.8758788204256527,12.269198312236288,1185
2021-01-20,-1.8956767906304406,13.188142292490118,1265
2021-01-21,-1.408882377935467,13.941915227629513,1274
2021-01-22,-1.6714655089133243,15.260511129431162,1213
2021-01-23,-1.697433952396713,10.831619537275063,778
2021-01-24,-1.7056766435366064,15.86949152542373,590
2021-01-25,-1.6476196529172278,14.42390289449113,1071
2021-01-26,-1.8464707063832904,14.382636655948554,1244
2021-01-27,-1.7382661308262748,9.731811697574893,1402
2021-01-28,-1.747215410827348,15.563939634630659,1259
2021-01-29,-1.4781926210375007,11.713216957605985,1203
2021-01-30,-1.4733135714037369,14.576397515527951,805
2021-01-31,-1.7196177940988513,13.032203389830508,590
2021-02-01,0.0,0.0,0
2021-02-02,-1.5387029123235336,10.444541484716158,1145
2021-02-03,-1.3718913585192962,12.12620578778135,1244
2021-02-04,-1.7200752979680678,13.434083601286174,1244
2021-02-05,-1.657426490238938,13.777027027027026,1184
2021-02-06,-1.7596671705470557,14.149933065595716,747
2021-02-07,-1.3839816231550828,13.990521327014218,633
2021-02-08,-1.953843199023051,13.490316004077473,981
2021-02-09,-1.8060384990766696,13.067135050741609,1281
2021-02-10,-1.6714801370815708,11.552922590837282,1266
2021-02-11,-1.903956611823133,13.251097453906937,1139
2021-02-12,-1.9474787494256716,13.045895851721095,1133
2021-02-13,-2.1123070754739546,13.167701863354038,805
2021-02-14,-2.414628961956039,20.07057256990679,751
2021-02-15,-2.0899423570614837,14.787393162393162,936
2021-02-16,-1.5569690668446754,11.735849056603774,1166
2021-02-17,-1.8450534080680665,13.753809141940657,1247
2021-02-18,-1.7600254494648973,10.791596638655463,1190
2021-02-19,-1.5756601043434866,14.55922165820643,1182
2021-02-20,0.0,0.0,0
2021-02-21,-1.4688332089122582,16.67479674796748,615
2021-02-22,-1.5555828966849188,12.428054298642534,1105
2021-02-23,-1.6735359747141918,12.090327737809751,1251
2021-02-24,-1.490362695722526,11.244229337304542,1343
2021-02-25,-1.4816660219717024,11.225247524752476,1212
2021-02-26,-1.8825288091283916,11.843499197431782,1246
2021-02-27,-1.7709833200964893,8.299180327868852,732
2021-02-28,-1.485533435103827,14.394648829431437,598
2021-03-01,-1.6499407687713492,11.206012378426172,1131
2021-03-02,-1.3701709250007188,14.712109672505711,1313
2021-03-03,-1.5371403992081394,13.630480167014614,1437
2021-03-04,-1.3679118605218759,13.681159420289855,1380
2021-03-05,-1.4844318436604091,15.132352941176471,1360
2021-03-06,-1.3660232102494814,13.569210866752911,773
2021-03-07,-1.0963544704238206,18.919303797468356,632
2021-03-08,-1.4135866356010112,15.740128558310376,1089
2021-03-09,-1.6003682451336692,13.058726220016542,1209
2021-03-10,-1.4859521995585512,15.005392912172573,1298
2021-03-11,-1.7443002806739067,14.608969866853538,1427
2021-03-12,-1.523841830740885,13.953316953316953,1221
2021-03-13,-1.71819370669207,18.701729106628243,694
2021-03-14,-1.8470598593301348,16.302491103202847,562
2021-03-15,-1.5708737565151258,14.28099910793934,1121
2021-03-16,-1.5548470922126876,17.9136400322841,1239
2021-03-17,-1.9039517104419714,15.885690789473685,1216
2021-03-18,-2.0288587147573467,16.79515570934256,1445
2021-03-19,-1.5871971067243176,14.351543942992874,1263
2021-03-20,-1.9849342609945995,19.343337334933974,833
2021-03-21,-1.711281178259129,13.338006230529595,642
2021-03-22,-1.7730701340280217,14.629906542056075,1070
2021-03-23,-1.6859193700050743,15.575471698113208,1378
2021-03-24,-1.63166698300672,17.36807580174927,1372
2021-03-25,-1.8061679043203698,13.76402767102229,1301
2021-03-26,-1.6748504481150313,11.726872246696034,1135
2021-03-27,-1.6750610727389883,31.758838383838384,792
2021-03-28,-1.9654810784823933,21.867528271405494,619
2021-03-29,-1.6493120109728066,15.571428571428571,1092
2021-03-30,-1.402299332815231,9.87099567099567,1155
2021-03-31,-1.229408791403758,13.397534668721109,1298
2021-04-01,-1.4184812011489092,15.39232781168265,1147
2021-04-02,-1.7783522064574924,17.553648068669528,932
2021-04-03,-1.3760485618248892,12.572156196943974,589
2021-04-04,-1.240811787681709,13.595406360424029,566
2021-04-05,-1.4128995048823512,14.553164556962026,790
2021-04-06,-1.281358618871575,11.191640378548897,1268
2021-04-07,-1.540937713963284,15.437125748502995,1336
2021-04-08,-1.6588111982327274,13.544969512195122,1312
2021-04-09,-1.673343342939625,13.11141060197664,1113
2021-04-10,-1.7816847085053096,11.25392670157068,764
2021-04-11,-1.801841185194042,14.404580152671755,655
2021-04-12,-1.4297183332844174,12.082454458293384,1043
2021-04-13,-1.6293337876178005,11.104414261460102,1178
2021-04-14,-1.6534086008813043,13.5915611814346,1185
2021-04-15,-1.848726725788704,15.168308702791462,1218
2021-04-16,-1.809955954557974,17.506306306306307,1110
2021-04-17,-1.937837709820447,14.361393323657474,689
2021-04-18,-1.8251766111288052,10.876254180602007,598
2021-04-19,-2.056376796371669,14.875438596491229,1140
2021-04-20,0.0,0.0,0
2021-04-21,-2.0160015428900606,13.295180722891565,1328
2021-04-22,-1.7468975807899887,11.00705329153605,1276
2021-04-23,-1.7011573126158237,12.282442748091603,1048
2021-04-24,-1.7617544410000068,12.826839826839826,693
2021-04-25,-1.8376624177537715,11.813664596273291,644
2021-04-26,-1.4419726221647182,11.441379310344828,1015
2021-04-27,-1.6755173236382803,11.511575802837939,1339
2021-04-28,-1.6692391861845264,13.243610223642172,1252
2021-04-29,-1.5117841695984944,9.920184190330009,1303
2021-04-30,-1.6869838584237815,13.490178571428572,1120
2021-05-01,-2.0107333043698725,17.617117117117118,666
2021-05-02,-1.7449090532948326,14.633776091081593,527
2021-05-03,-1.365940528700468,9.690639269406393,876
2021-05-04,-1.4425265810616787,12.966271649954422,1097
2021-05-05,-1.575538948485778,11.42292796281952,1291
2021-05-06,-1.4234865593198416,21.04235463029433,1393
2021-05-07,-1.4479665310025136,15.299368800721371,1109
2021-05-08,-1.2228307873794608,16.061872909698998,598
2021-05-09,-1.1084302414137706,11.230118443316412,591
2021-05-10,-1.3571513789541891,11.124735729386892,946
2021-05-11,-1.7596074290767176,15.202846975088969,1124
2021-05-12,-1.6630884394811207,11.846413502109705,1185
2021-05-13,-2.0832866637129226,12.628252788104088,1076
2021-05-14,-1.7979891733872795,10.951124144672532,1023
2021-05-15,-1.7539391401762652,16.89322033898305,590
2021-05-16,-2.140713849593929,12.663461538461538,520
2021-05-17,-1.7261938294364565,12.67654028436019,844
2021-05-18,-1.618151848588846,12.052677787532923,1139
2021-05-19,-1.7219500614014083,11.526143790849673,1224
2021-05-20,-1.5257581334744512,19.096681096681095,1386
2021-05-21,-1.783547905024704,12.841176470588236,1190
2021-05-22,-1.8953708921284287,24.530405405405407,592
2021-05-23,-1.9369227635354975,12.589869281045752,612
2021-05-24,-1.9750818841296574,13.61266294227188,1074
2021-05-25,-1.8309047887495846,16.022401433691755,1116
2021-05-26,-2.252152286183322,13.448221343873518,1265
2021-05-27,-1.9836841119221973,13.650918635170603,1143
2021-05-28,-1.5058483700275895,11.862511457378552,1091
2021-05-29,-1.758932339220956,10.76751592356688,628
2021-05-30,-2.1214337388047415,16.61522633744856,486
2021-05-31,-1.4413391087564316,9.83224967490247,769
2021-06-01,-1.7501743548848752,11.9462890625,1024
2021-06-02,-1.3846969051288018,13.993282149712092,1042
2021-06-03,-1.6577938942269375,10.92764857881137,1161
2021-06-04,-1.4224374456528384,13.482209737827715,1068
2021-06-05,-1.4112869369130023,9.393518518518519,648
2021-06-06,-1.6348529383578367,11.537785588752197,569
2021-06-07,-1.577386437049709,10.250272034820457,919
2021-06-08,-1.5579842975179008,10.024839006439743,1087
2021-06-09,-1.3815552431262756,10.960548885077188,1166
2021-06-10,-1.4109323103814826,8.932915921288014,1118
2021-06-11,-1.4265800417282253,10.17536945812808,1015
2021-06-12,-1.6780179164904345,9.006644518272426,602
2021-06-13,-1.0164699281120597,9.676691729323307,532
2021-06-14,-1.443492893186418,14.89989350372737,939
2021-06-15,-1.4802754035602952,10.644567219152854,1086
2021-06-16,-1.3575030943067794,13.870484581497797,1135
2021-06-17,-1.3395800513376246,11.769991015274034,1113
2021-06-18,-1.3790626120763243,17.482262703739213,1043
2021-06-19,-1.5521564296694912,11.82960413080895,581
2021-06-20,-1.7627196021993237,9.311195445920303,527
2021-06-21,-1.6124686358413678,11.579117330462863,929
2021-06-22,-1.4223164744179324,11.928764652840396,1109
2021-06-23,-1.2245965709561393,12.737219730941703,1115
2021-06-24,-1.8838200045409437,11.687127024722933,1173
2021-06-25,-1.8638102753131998,17.576699029126214,1030
2021-06-26,-1.8406833300098882,15.913373860182372,658
2021-06-27,-1.5673342652972992,11.00943396226415,530
2021-06-28,-1.8777382157684623,14.532675709001232,811
2021-06-29,-1.5593970683446592,13.388520971302428,906
2021-06-30,-1.736242478839592,13.582,1000
2021-07-01,0.0,0.0,0
2021-07-02,-2.055918966666385,13.558766859344894,1038
2021-07-03,-1.7534535136172933,16.875451263537904,554
2021-07-04,-1.9101008625972573,9.119469026548673,452
2021-07-05,-1.2952718223210649,11.914438502673796,748
2021-07-06,-1.7004111629119536,15.228630278063852,971
2021-07-07,-1.2411956896494112,12.130573248407643,942
2021-07-08,-1.498768417605652,12.56701030927835,970
2021-07-09,-1.4641866230798224,11.533267130089374,1007
2021-07-10,-1.780528499810492,9.399641577060931,558
2021-07-11,-1.3950948534385452,10.293548387096774,620
2021-07-12,-1.5516732271210414,11.588888888888889,900
2021-07-13,-1.664904946208625,11.646245059288537,1012
2021-07-14,0.0,0.0,0
2021-07-15,-1.5217746502756717,9.929085303186023,973
2021-07-16,-1.5577028256731325,14.231656184486374,954
2021-07-17,-1.4977274145910102,23.3446519524618,589
2021-07-18,-1.9973189941121297,16.902033271719038,541
2021-07-19,-1.7358236406163197,12.925085130533486,881
2021-07-20,-1.7025235741049634,10.48804347826087,920
2021-07-21,-1.609824137366913,11.17319587628866,970
2021-07-22,-1.8500837857870862,11.604255319148937,940
2021-07-23,-1.6911600356364742,12.06401766004415,906
2021-07-24,-1.676151806989884,11.996363636363636,550
2021-07-25,-1.7263892398663097,8.360824742268042,485
2021-07-26,-1.6049711787953214,10.634002361275089,847
2021-07-27,-1.497763387717101,13.662231320368475,977
2021-07-28,-1.5407071114368487,14.538167938931299,1048
2021-07-29,-1.5504332553612974,11.084440227703984,1054
2021-07-30,-1.907221876073326,14.20754716981132,795
2021-07-31,-1.9736148323662759,12.06868686868687,495
2021-08-01,-2.2191481715495733,14.817567567567568,444
2021-08-02,-1.483645837401033,10.408275862068965,725
2021-08-03,-1.6255869937999425,15.16236559139785,930
2021-08-04,0.0,0.0,0
2021-08-05,-1.7003669103636425,10.094623655913978,930
2021-08-06,0.0,0.0,0
2021-08-07,-1.8427021366556435,12.569343065693431,411
2021-08-08,-1.6919344517832706,8.366847826086957,368
2021-08-09,-1.6328039059939643,15.795562599049129,631
2021-08-10,-1.6693667821410545,10.005263157894737,760
2021-08-11,-1.5895409195528805,15.379672897196262,856
2021-08-12,-1.8288508975380877,12.672963400236128,847
2021-08-13,-1.907342451353616,13.583123425692696,794
2021-08-14,-2.4507314040628057,15.496314496314497,407
2021-08-15,-1.9376534196205097,12.501246882793017,401
2021-08-16,-1.8231658155765402,9.448807854137447,713
2021-08-17,-1.9760520748553734,13.216041397153946,773
2021-08-18,-1.9151060768025008,11.068627450980392,816
2021-08-19,-1.5963218035714084,12.395897435897435,975
2021-08-20,-1.6894679269050645,10.145379023883697,963
2021-08-21,-1.9934341270304865,9.249609984399376,641
2021-08-22,-1.7144023140571552,9.333333333333334,507
2021-08-23,-1.6318802524539953,11.205882352941176,782
2021-08-24,-1.8753404803954827,9.993717277486912,955
2021-08-25,-1.7622545050886658,12.75638686131387,1096
2021-08-26,-1.4014967224747963,11.679552390640895,983
2021-08-28,-1.5173623707409034,9.847195357833655,517
2021-08-29,-1.8980154668037448,15.120481927710843,498
2021-08-30,-1.6384768327814925,13.914158305462653,897
2021-08-31,-1.9517864815594648,15.909952606635072,1055
2021-09-01,-1.5211596799547407,11.3989898989899,990
2021-09-02,-1.635975680598818,13.152083333333334,960
2021-09-03,-1.9945622502415234,11.870292887029288,956
2021-09-04,-1.892670530915618,14.91304347826087,621
2021-09-05,-1.5752824787351187,10.314563106796117,515
2021-09-06,-1.5239274518406398,9.937685459940653,674
2021-09-07,-1.503989675270478,10.08710033076075,907
2021-09-08,-1.573694425857983,11.861773117254527,1049
2021-09-09,-1.299694338909301,11.99154135338346,1064
2021-09-10,-1.5048321533627136,10.576557550158395,947
2021-09-11,-1.7711561415628814,9.945859872611464,628
2021-09-12,-1.6393507931434521,8.007005253940456,571
2021-09-13,-0.993537294886046,13.820568927789934,914
2021-09-14,-1.3241536524249595,12.556313993174061,1172
2021-09-15,-1.5650091285086505,13.682891911238368,1397
2021-09-16,-1.5345791129660304,11.254964257347101,1259
2021-09-17,-1.2172823218773114,11.748135874067938,1207
2021-09-18,-1.4545031431747246,12.176136363636363,704
2021-09-19,-1.4539359795261981,17.0,593
2021-09-20,-1.4171565505269463,14.641313742437339,1157
2021-09-21,-1.4882250588486792,13.25589519650655,1145
2021-09-22,-1.5934806484124138,14.105263157894736,1254
2021-09-23,-1.510592539090597,11.839388145315487,1046
2021-09-24,-1.636209751116988,10.531162790697675,1075
2021-09-25,-1.4518501594364994,11.808391608391608,715
2021-09-26,-1.4773280456827782,13.67548076923077,832
2021-09-27,-1.4244626175093442,12.059870550161813,1236
2021-09-28,-1.5631413061399726,17.82675261885576,1241
2021-09-29,-1.771290603924467,9.365432098765432,1215
2021-09-30,-1.5025126039563645,9.080988917306053,1173
2021-10-01,-1.514298839299405,11.335707019328586,983
2021-10-02,-1.7998547879484768,13.620214395099541,653
2021-10-03,-1.8659859012498434,9.267100977198696,614
2021-10-04,-1.3022474724042123,15.218102508178845,917
2021-10-05,-1.7611214281193412,10.449508489722968,1119
2021-10-06,-1.4812332391108238,12.997177798682973,1063
2021-10-07,-1.4656254963657225,12.501385041551247,1083
2021-10-08,-1.4552668205250225,11.666364460562104,1103
2021-10-09,-1.7574523517733731,8.729166666666666,576
2021-10-10,-2.044171387475458,22.662522202486677,563
2021-10-11,-1.5525390767617406,9.882850241545894,828
2021-10-12,-1.4434680542438247,13.975363941769317,893
2021-10-13,-1.172474981571114,10.543434343434344,990
2021-10-14,-1.355676632867177,11.975332068311195,1054
2021-10-15,-1.4468325333107943,14.859592711682744,933
2021-10-16,-1.6808861746004853,11.467614533965245,633
2021-10-17,-1.1328144217527816,9.292096219931272,582
2021-10-18,-1.6767438942145407,13.178492239467849,902
2021-10-19,-1.4591505870670434,15.158953722334005,994
2021-10-20,-1.4600382809499912,11.2,1100
2021-10-21,-1.6629357863117786,11.122093023255815,1032
2021-10-22,-1.5102150532726224,10.31304347826087,1035
2021-10-23,-1.5528519914940264,12.477862595419847,655
2021-10-24,-1.7329543814542763,9.544423440453686,529
2021-10-25,-1.2626339014288077,9.396166134185304,939
2021-10-26,-1.5091202719905683,15.372458410351202,1082
2021-10-27,-1.5911516409627002,12.983050847457626,1180
2021-10-28,0.0,0.0,0
